NOK_per_kWh,time_start,consumption,consumption_cost,consumption_with_battery,consumption_cost_with_battery
1.89874,2022-04-20T19:00:00+02:00,2.37689136,4.513098700886401,3.0000000239999998,5.69622004556976
1.9109600000000002,2022-04-20T20:00:00+02:00,2.47592844,4.7314002117024,3.0000000239999998,5.73288004586304
1.89053,2022-04-20T21:00:00+02:00,2.674002744,5.05528240761432,3.0000000239999998,5.67159004537272
1.8824200000000002,2022-04-20T22:00:00+02:00,2.47592844,4.660737214024801,3.0000000239999998,5.64726004517808
1.84864,2022-04-20T23:00:00+02:00,2.9711142,5.492520554688,3.0000000239999998,5.54592004436736
1.80062,2022-04-21T00:00:00+02:00,4.951856952,8.91641266491024,3.0000000239999998,5.40186004321488
1.7288800000000002,2022-04-21T01:00:00+02:00,3.961485576,6.84893318263488,3.0000000239999998,5.18664004149312
1.70464,2022-04-21T02:00:00+02:00,4.060522728,6.921729463057919,3.0000000239999998,5.113920040911359
1.70761,2022-04-21T03:00:00+02:00,4.159559808,7.102905923738881,3.0000000239999998,5.12283004098264
1.7376900000000002,2022-04-21T04:00:00+02:00,4.25859696,7.400121351422401,3.0000000239999998,5.21307004170456
1.80062,2022-04-21T05:00:00+02:00,1.980742752,3.5665650141062404,3.0000000239999998,5.40186004321488
1.86231,2022-04-21T06:00:00+02:00,1.683631368,3.1354435329400796,3.0000000239999998,5.586930044695439
1.90982,2022-04-21T07:00:00+02:00,1.7826685199999999,3.4045759928663997,3.0000000239999998,5.72946004583568
1.9475600000000002,2022-04-21T08:00:00+02:00,2.37689136,4.629138537081601,3.0000000239999998,5.84268004674144
1.9150900000000002,2022-04-21T09:00:00+02:00,4.951856952,9.48325173020568,3.0000000239999998,5.74527004596216
1.8765800000000001,2022-04-21T10:00:00+02:00,4.159559808,7.80574674449664,3.0000000239999998,5.62974004503792
1.8088600000000001,2022-04-21T11:00:00+02:00,2.674002744,4.836896603511841,3.0000000239999998,5.42658004341264
1.7504300000000002,2022-04-21T12:00:00+02:00,1.7826685199999999,3.1204364574636,3.0000000239999998,5.25129004201032
1.70167,2022-04-21T13:00:00+02:00,2.277854208,3.87615617012736,3.0000000239999998,5.10501004084008
1.6601,2022-04-21T14:00:00+02:00,2.277854208,3.7814657707007995,3.0000000239999998,4.980300039842399
1.6611600000000002,2022-04-21T15:00:00+02:00,2.47592844,4.112913287390401,3.0000000239999998,4.98348003986784
1.71413,2022-04-21T16:00:00+02:00,1.4855570640000002,2.5464379301143203,3.0000000239999998,5.1423900411391195
1.7933400000000002,2022-04-21T17:00:00+02:00,2.7730398960000002,4.973003367092641,3.0000000239999998,5.38002004304016
1.82735,2022-04-21T18:00:00+02:00,4.951856952,9.0487758012372,3.0000000239999998,5.4820500438563995
1.8625,2022-04-21T19:00:00+02:00,2.37689136,4.426960158,3.0000000239999998,5.5875000447
1.86356,2022-04-21T20:00:00+02:00,2.47592844,4.6140412036464005,3.0000000239999998,5.59068004472544
1.8385500000000001,2022-04-21T21:00:00+02:00,2.674002744,4.916287744981201,3.0000000239999998,5.5156500441252
1.81011,2022-04-21T22:00:00+02:00,2.47592844,4.481702828528401,3.0000000239999998,5.43033004344264
1.7559900000000002,2022-04-21T23:00:00+02:00,2.9711142,5.217246824058001,3.0000000239999998,5.26797004214376
1.7821600000000002,2022-04-22T00:00:00+02:00,4.951856952,8.825001385576321,3.0000000239999998,5.34648004277184
1.74404,2022-04-22T01:00:00+02:00,3.961485576,6.90898930396704,3.0000000239999998,5.23212004185696
1.7478,2022-04-22T02:00:00+02:00,4.060522728,7.096981623998399,3.0000000239999998,5.2434000419472
